,ViewData.BreakID,ViewData.Status,ViewData.SPM ID,Currency,ViewData.Custodian Account,ViewData.ISIN,ViewData.Transaction Type,Trade Date,Settle Date,ViewData.Investment Type,ViewData.CUSIP,Description,ViewData.Investment ID,ViewData.SEDOL,ViewData.Underlying Cusip,ViewData.Underlying Investment ID,ViewData.Underlying ISIN,ViewData.Underlying Sedol,ViewData.Underlying Ticker,ViewData.Fund,ViewData.Cancel Amount,ViewData.Transaction ID,ViewData.Non Trade Description,ViewData.Accounting Net Amount,ViewData.B-P Net Amount,Net Amount Difference,ViewData.Net Amount Difference Absolute,ViewData.Account Type,ViewData.Portolio,ViewData.Portfolio ID,ViewData.Custodian,ViewData.PB Account Numeric,ViewData.Asset Type Category,ViewData.Business Date,ViewData.Cancel Flag,ViewData.Prime Broker,ViewData.Quantity,ViewData.Strategy,ViewData.Price,ViewData.Commission,ViewData.Transaction Category,ViewData.Value Date,ViewData.ExpiryDate,ViewData.UserTran1,ViewData.UserTran2,ViewData.Knowledge Date,ViewData.Prior Knowledge Date,ViewData.Base Net Amount,ViewData.Base Currency,ViewData.Break Tag,ViewData.Department,ViewData.Group,ViewData.Strike Price,ViewData.ETL Package Code,ViewData.ETL File Code,ViewData.Activity Code,ViewData.Sec Fees,ViewData.FX Rate,ViewData.OTE Ticker,ViewData.OTEIncludeFlag,ViewData.Call Put Indicator,ViewData.Bloomberg_Yellow_Key,ViewData.Custom 1,ViewData.Custom 2,ViewData.Custom 3,ViewData.Custom 4,ViewData.Custom 5,ViewData.Custom 6,ViewData.Custom 7,ViewData.Custom 8,ViewData.Custom 9,ViewData.Custom 10,ViewData.Custom 11,ViewData.Custom 12,ViewData.Custom 13,ViewData.Custom 14,ViewData.Custom 15,ViewData.Principal Amount,ViewData.Interest Amount,ViewData.Trade Expenses,ViewData.OTE Custodian Account,ViewData.LoanX ID,ViewData.Legal Entity,ViewData.Derived Source,ViewData.Alt ID 1,ViewData.Custom 41,ViewData.Custom 40,ViewData.UnMapped,ViewData.Base Closing Balance,ViewData.Closing Balance,ViewData.Closing Date,ViewData.PB Account,ViewData.Balance FX Rate,ViewData.Custom 16,ViewData.Custom 17,ViewData.Custom 18,ViewData.Custom 19,ViewData.Custom 20,ViewData.Principal Balance,ViewData.Interest Balance,ViewData.PB Account Number,ViewData.Account Name,ViewData.Fund Structure,ViewData.Balance Derived Source,ViewData._ID,ViewData.Rule And Key,ViewData.Keys,ViewData.Age,ViewData.Age WK,ViewData.Priority,ViewData.ClusterID,ViewData.System Comments,ViewData.InternalComment1,ViewData.InternalComment2,ViewData.InternalComment3,ViewData.ExternalComment1,ViewData.ExternalComment2,ViewData.ExternalComment3,ViewData.Workflow Status,ViewData.Workflow Remark,ViewData.Assigned To,ViewData.Reviewer,ViewData.Recon Purpose,ViewData.Recon Data Model,ViewData.Recon Setup,ViewData.Task ID,ViewData.Recon Setup Code,ViewData.Client,ViewData.ClientShortCode,ViewData.Task Business Date,ViewData.Task Knowledge Date,ViewData.Source Combination,ViewData.Source Combination Code,ViewData.CombinedAndIsPaired,ViewData.SourceTypeCode,ViewData.Source,ViewData.Source Type Code Combination,ViewData.Source Type Combination,ViewData._Actions,ViewData._GroupID,ViewData.Type,Custodian Account,ViewData.Mapped_Fund,ViewData.BalanceAcc,ViewData.BalancePB,ViewData.BaseBalanceAcc,ViewData.BaseBalancePB,ViewData.Balances Fund,ViewData.Balances Account Name,ViewData.Balances PB Account Number,ViewData.Balances Fund Structure,ViewData.Balances Alt ID 1,ViewData.Balances Balance FX Rate,ViewData.Has Attachments,ViewData.TabID,ViewData.Side0_UniqueIds,ViewData.Side1_UniqueIds,ViewData.Is Combined Data,ViewData.Accounting Cancel Amount,ViewData.Cust Cancel Amount,ViewData.Cancel Amount Difference,ViewData.Accounting Quantity,ViewData.Cust Quantity,ViewData.Quantity Difference,ViewData.Accounting Fund,ViewData.Cust Fund,ViewData.Fund Difference,ViewData.Accounting Base Net Amount,ViewData.Cust Base Net Amount,ViewData.Base Net Amount Difference,remove_or_keep_for_multiple_uniqueids_in_ob_issue,Ticker1,Settle Date1,Trade Date1,Net Amount Difference1,reciprocal_conversion,conversion,Trade Date for extracting day
1375,2071656018,SMB,,SGD,NEFU_FIFTY_SEVEN_00799762,SGXDB0573939,Unwind,2021-07-28,2021-07-28,STOCKFUT,,MSCI SING IX ETS  Aug21,QZQ1,,QZQ1,SIMSCI,,,MSCI SING IX ETS  Aug21,FIFTY_SEVEN,26548.6399999999,24220228,,26548.6399999999,-1640.64,-28189.2799999999,28189.2799999999,NA,,FIFTY_SEVEN,FIFTY SEVEN - Newedge Prime Broker 00799762,NEFU,,07-28-2021,0.0,NEFU,432.0,MASA,,1252.8,,,08-30-2021,,,07-29-2021,07-28-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-532.48,-38.4,1879.0,,,,,,,,,,,,NEW-FCM,M,,,,-13142.8,1688500.36,07-28-2021,,,,,,,,,,99762,,,,61137a081e9c9c0d7834f88a,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",14,10,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :26548.6399999999,-1640.64, Differences : -28189.2799999999,0, .Attr Breaking: Net Amount, values:26548.6399999999,-1640.64, Differences : -28189.2799999999,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f88a,Breaks,NEFU_FIFTY_SEVEN_00799762,,1743932.23,1734973.53,-14072.12,1734973.53,FIFTY_SEVEN,,99762,,M,0.0,,1,126_8971454063_Advent Geneva,207_8971454063_Newedge,,26548.6399999999,-12796.2,-39344.8399999999,432.0,-96.0,-528.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,qzq1,2021-07-28,2021-07-28,-20820.8,1.3539,0.738606987222099,2021-07-28
1376,2026970527,SMB,,AUD,NEFU_FIFTY_SEVEN_00799803,,Commission,2021-07-01,2021-07-01,IDXFUT,,SPI 200 FUTURES   Sep21,XPU1,,XPU1,AS51,US78517D1037,,SPI 200 FUTURES   Sep21,FIFTY_SEVEN,-21.44,21781818,,-21.44,-59.85,-38.41,38.41,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_00799803,NEFU,,07-01-2021,0.0,NEFU,16.0,YINTERCEPT,,21.44,,,09-16-2021,,,07-02-2021,07-01-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-4.12,-0.4,4739.0,,,,,,,,,,,,NEW-FCM,M,,,,-1419166.6,-1060861.23,07-01-2021,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f891,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",41,29,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :-21.44,-59.85, Differences : -38.41,0, .Attr Breaking: Net Amount, values:-21.44,-59.85, Differences : -38.41,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f891,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,6_8971417585_Advent Geneva,118_8971417585_Newedge,,-21.44,-28776.0,-28754.56,16.0,17.0,1.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,xpu1,2021-07-01,2021-07-01,-28.29,1.3579,0.7364312541424257,2021-07-01
1377,2035491353,SMB,,USD,NEFU_FIFTY_SEVEN_00799803,SGXDB0526069,Unwind,2021-07-07,2021-07-07,STOCKFUT,,FTSE CHINA A50    Jul21,XUN1,,XUN1,XIN9I,GB0033608976,,FTSE CHINA A50    Jul21,FIFTY_SEVEN,-10135.76,22188536,,-10135.76,-480.48,9655.28,9655.28,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_00799803,NEFU,,07-07-2021,0.0,NEFU,18.0,YINTERCEPT-FUT-HDG1,,23.76,,,07-29-2021,,,07-08-2021,07-07-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-21.28,-1.9,1848.0,,,,,,,,,,,,NEW-FCM,M,,,,-1044158.24,2295603.52,07-07-2021,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f894,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",35,25,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:Lesser than Tolerance Limit, Values :-10135.76,-480.48, Differences : 9655.28,0, .Attr Breaking: Net Amount, values:-10135.76,-480.48, Differences : 9655.28,0",,"Commission difference, SFO to advise",Commission,,,SFO to advise,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f894,Breaks,NEFU_FIFTY_SEVEN_00799803,,1652167.53,1499193.65,-1216433.06,1499193.65,FIFTY_SEVEN,,99803,,M,0.0,,1,573_8971424734_Advent Geneva,304_8971424734_Newedge,,-10135.76,-102042.0,-91906.24,18.0,328.0,310.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,xun1,2021-07-07,2021-07-07,9655.28,1.0,1.0,2021-07-07
1378,2035490876,SMB,,AUD,NEFU_FIFTY_SEVEN_00799803,,Commission,2021-07-07,2021-07-07,STOCKFUT,,SPI 200 FUTURES   Sep21,XPU1,,XPU1,AS51,US78517D1037,,SPI 200 FUTURES   Sep21,FIFTY_SEVEN,-160.8,22188525,,-160.8,-219.45,-58.65,58.65,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_00799803,NEFU,,07-07-2021,0.0,NEFU,120.0,YINTERCEPT,,160.8,,,09-16-2021,,,07-08-2021,07-07-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-28.84,-2.8,1578.0,,,,,,,,,,,,NEW-FCM,M,,,,-1762177.08,-1582204.86,07-07-2021,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f898,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",35,25,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :-160.8,-219.45, Differences : -58.65,0, .Attr Breaking: Net Amount, values:-160.8,-219.45, Differences : -58.65,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f898,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,70_8971424734_Advent Geneva,147_8971424734_Newedge,,-160.8,-14458.0,-14297.2,120.0,153.0,33.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,xpu1,2021-07-07,2021-07-07,-43.19,1.3579,0.7364312541424257,2021-07-07
1379,2029840367,SMB,,EUR,NEFU_FIFTY_SEVEN_00799802,DE000C4FMQL5,Commission,2021-07-02,2021-07-02,IDXFUT,,EURO STOXX 50     Sep21,VGU1,,VGU1,SX5E INDEX,EU0009658145,SX5E,EURO STOXX 50     Sep21,FIFTY_SEVEN,-47.85,21921475,,-47.85,-2805.0,-2757.15,2757.15,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_00799802,NEFU,,07-02-2021,0.0,NEFU,87.0,YINTERCEPT,,47.85,,,09-17-2021,,,07-05-2021,07-02-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,P,0.0,,,,,,Group,,,,,,,-36.63,-8.91,1439.0,,,,,,,,,,,,NEW-FCM,M,,,,-5577546.68,22646.3700000001,07-02-2021,,,,,,,,,,99802,,,,61137a081e9c9c0d7834f8a6,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",40,28,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :-47.85,-2805, Differences : -2757.15,0, .Attr Breaking: Net Amount, values:-47.85,-2805, Differences : -2757.15,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f8a6,Breaks,NEFU_FIFTY_SEVEN_00799802,,-158496.0299999998,-213321.05999999994,-4804676.19,-213321.05999999994,FIFTY_SEVEN,,99802,,M,0.0,,1,54_8971419514_Advent Geneva,32_8971419514_Newedge,,-47.85,-403128.0,-403080.15,87.0,0.0,-87.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,vgu1,2021-07-02,2021-07-02,-3249.44,0.8485,1.1785503830288744,2021-07-02
1380,2056712166,SMB,,USD,NEFU_FIFTY_SEVEN_00799803,SGXDB0526069,Commission,2021-07-20,2021-07-20,STOCKFUT,,FTSE CHINA A50    Jul21,XUN1,,XUN1,XIN9I,GB0033608976,,FTSE CHINA A50    Jul21,FIFTY_SEVEN,-31.68,23386336,,-31.68,-252.12,-220.44,220.44,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_00799803,NEFU,,07-20-2021,0.0,NEFU,24.0,YINTERCEPT-FUT-HDG1,,31.68,,,07-29-2021,,,07-21-2021,07-20-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-20.16,-1.8,7026.0,,,,,,,,,,,,NEW-FCM,M,,,,-1168293.54,2247192.91,07-20-2021,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f8ad,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",22,16,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :-31.68,-252.12, Differences : -220.44,0, .Attr Breaking: Net Amount, values:-31.68,-252.12, Differences : -220.44,0",,"Commission difference, SFO to advise",Commission,,,SFO to advise,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f8ad,Breaks,NEFU_FIFTY_SEVEN_00799803,,1652167.53,1499193.65,-1216433.06,1499193.65,FIFTY_SEVEN,,99803,,M,0.0,,1,358_8971442331_Advent Geneva,320_8971442331_Newedge,,-31.68,-299160.0,-299128.32,24.0,143.0,119.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,xun1,2021-07-20,2021-07-20,-220.44,1.0,1.0,2021-07-20
1381,2018834767,SMB,,USD,NEFU_FIFTY_SEVEN_00799760,,Commission,2021-06-28,2021-06-28,COMFUT,,SOYBEAN OIL FUTR  Dec21,BOZ1,,BOZ1,SOYBEAN OIL FUTR (USD),,,SOYBEAN OIL FUTR  Dec21,FIFTY_SEVEN,-6.3,21507637,,-6.3,-18.27,-11.97,11.97,NA,,FIFTY_SEVEN,FIFTY SEVEN - Newedge Prime Broker 00799760,NEFU,,06-28-2021,0.0,NEFU,10.0,QUANTBOT,,6.3,,,12-14-2021,,,06-29-2021,06-28-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-1.06,0.0,3595.0,,,,,,,,,,,,NEW-FCM,M,,,,0.0,596422591.65,06-28-2021,,,,,,,,,,99760,,,,61137a081e9c9c0d7834f8b4,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",44,32,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :-6.3,-18.27, Differences : -11.97,0, .Attr Breaking: Net Amount, values:-6.3,-18.27, Differences : -11.97,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f8b4,Breaks,NEFU_FIFTY_SEVEN_00799760,,1346860.6,1294935.52,0.0,1294935.52,FIFTY_SEVEN,,99760,,M,0.0,,1,138_8971411649_Advent Geneva,209_8971411649_Newedge,,-6.3,-60.27,-53.970000000000006,10.0,9.0,-1.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,boz1,2021-06-28,2021-06-28,-11.97,1.0,1.0,2021-06-28
1382,2069323820,SMB,,JPY,NEFU_FIFTY_SEVEN_00799803,,Commission,2021-07-27,2021-07-27,STOCKFUT,,TOPIX INDX FUTR   Sep21,TPU1,,TPU1,TPX,JP9010100007,,TOPIX INDX FUTR   Sep21,FIFTY_SEVEN,-840.0,23980478,,-840.0,-16485.0,-15645.0,15645.0,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_00799803,NEFU,,07-27-2021,0.0,NEFU,8.0,YINTERCEPT-FUT-HDG,,840.0,,,09-09-2021,,,07-28-2021,07-27-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-847.0,-154.0,4130.0,,,,,,,,,,,,NEW-FCM,M,,,,-1524782.84,-36273088.95,07-27-2021,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f8c0,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",15,11,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :-840,-16485, Differences : -15645,0, .Attr Breaking: Net Amount, values:-840,-16485, Differences : -15645,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f8c0,Breaks,NEFU_FIFTY_SEVEN_00799803,,-91209704.95,-95141467.0,-1583779.14,-95141467.0,FIFTY_SEVEN,,99803,,M,0.0,,1,195_8971452119_Advent Geneva,193_8971452119_Newedge,,-840.0,-21301.5,-20461.5,8.0,21.0,13.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,tpu1,2021-07-27,2021-07-27,-142.41,109.8586,0.009102610082415032,2021-07-27
1383,2021313904,SMB,,AUD,NEFU_FIFTY_SEVEN_00799803,,Unwind,2021-06-29,2021-06-29,IDXFUT,,SPI 200 FUTURES   Sep21,XPU1,,XPU1,AS51,US78517D1037,,SPI 200 FUTURES   Sep21,FIFTY_SEVEN,-228063.02,21517617,,-228063.02,-228825.0,-761.98000000001,761.98000000001,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_00799803,NEFU,,06-29-2021,0.0,NEFU,137.0,YINTERCEPT,,183.58,,,09-16-2021,,,06-30-2021,06-29-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,P,0.0,,,,,,Group,,,,,,,-50.47,-4.9,3168.0,,,,,,,,,,,,NEW-FCM,M,,,,-1422396.88,-1092369.08,06-29-2021,,,,,,,,,,99803,,,,61137a081e9c9c0d7834f8c6,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",43,31,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :-228063.02,-228825, Differences : -761.98000000001,0, .Attr Breaking: Net Amount, values:-228063.02,-228825, Differences : -761.98000000001,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f8c6,Breaks,NEFU_FIFTY_SEVEN_00799803,,-418466.39000000013,-634847.79,-988270.42,-634847.79,FIFTY_SEVEN,,99803,,M,0.0,,1,7_8971413792_Advent Geneva,4_8971413792_Newedge,,-228063.02,-136534.0,91529.01999999999,137.0,0.0,-137.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,xpu1,2021-06-29,2021-06-29,-561.15,1.3579,0.7364312541424257,2021-06-29
1384,2021314054,SMB,,PLN,NEFU_FIFTY_SEVEN_L20099762,PL0GF0021626,Unwind,2021-06-29,2021-06-29,IDXFUT,,WIG20 INDEX FUT   Sep21,KRSU,,KRSU,WIG20,PL9999999987,,WIG20 INDEX FUT   Sep21,FIFTY_SEVEN,-120246.4,21627655,,-120246.4,-115280.0,4966.39999999999,4966.39999999999,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_L20099762,NEFU,,06-29-2021,0.0,NEFU,240.0,MASA,,1833.6,,,09-17-2021,,,06-30-2021,06-29-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,P,0.0,,,,,,Group,,,,,,,-218.4,-702.52,1234.0,,,,,,,,,,,,NEW-FCM,M,,,,-18550.79,8636411.59,06-29-2021,,,,,,,,,,99762,,,,61137a081e9c9c0d7834f8cc,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",43,31,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:Lesser than Tolerance Limit, Values :-120246.4,-115280, Differences : 4966.39999999999,0, .Attr Breaking: Net Amount, values:-120246.4,-115280, Differences : 4966.39999999999,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f8cc,Breaks,NEFU_FIFTY_SEVEN_L20099762,,8280393.31,8259792.66,-65544.41,8259792.66,FIFTY_SEVEN,,99762,,M,0.0,,1,102_8971413792_Advent Geneva,53_8971413792_Newedge,,-120246.4,-198562.0,-78315.6,240.0,0.0,-240.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,krsu1,2021-06-29,2021-06-29,1279.77,3.8807,0.2576854691163965,2021-06-29
1385,2044955398,SMB,,KRW,NEFU_FIFTY_SEVEN_00799804,KR4101R90007,Unwind,2021-07-13,2021-07-13,STOCKFUT,,KOSPI2 INX FUT    Sep21,KMU1,,KMU1,KOSPI2,KRD020020016,,KOSPI2 INX FUT    Sep21,FIFTY_SEVEN,5114251.69,22763293,,5114251.69,-60446.8,-5174698.49,5174698.49,NA,,FIFTY_SEVEN,NEFU_FIFTY_SEVEN_00799804,NEFU,,07-13-2021,0.0,NEFU,16.0,YINTERCEPT-FUT-HDG,,21496.62,,,09-09-2021,,,07-14-2021,07-13-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-4431.0,-2000.0,2188.0,,,,,,,,,,,,NEW-FCM,M,,,,-5640302.77,3118874387.57,07-13-2021,,,,,,,,,,99804,,,,61137a081e9c9c0d7834f8d3,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",29,21,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :5114251.69,-60446.8, Differences : -5174698.49,0, .Attr Breaking: Net Amount, values:5114251.69,-60446.8, Differences : -5174698.49,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f8d3,Breaks,NEFU_FIFTY_SEVEN_00799804,,1180511629.7600002,1135566224.1200004,-5672510.87,1135566224.1200004,FIFTY_SEVEN,,99804,,M,0.0,,1,130_8971432624_Advent Geneva,194_8971432624_Newedge,,5114251.69,-4343.5,-5118595.19,16.0,-29.0,-45.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,kmu1,2021-07-13,2021-07-13,-4446.16,1163.8592,0.0008592104611966808,2021-07-13
1386,2042742283,SMB,,USD,NEFU_FIFTY_SEVEN_00799760,,Commission,2021-07-12,2021-07-12,STOCKFUT,,SOYBEAN OIL FUTR  Dec21,BOZ1,,BOZ1,SOYBEAN OIL FUTR (USD),,,SOYBEAN OIL FUTR  Dec21,FIFTY_SEVEN,-10.71,22759187,,-10.71,-26.46,-15.75,15.75,NA,,FIFTY_SEVEN,FIFTY SEVEN - Newedge Prime Broker 00799760,NEFU,,07-12-2021,0.0,NEFU,17.0,QUANTBOT,,10.71,,,12-14-2021,,,07-13-2021,07-12-2021,,,,,SGNY,,FCMNEWTDCASHACT01,6015_NEW_CASH_ACT_01,T,0.0,,,,,,Group,,,,,,,-1.59,0.0,3980.0,,,,,,,,,,,,NEW-FCM,M,,,,0.0,6317393830.19,07-12-2021,,,,,,,,,,99760,,,,61137a081e9c9c0d7834f8d8,Cash Non Trade Rule:Cash NonTrade Matching Strong Key (Settle Date),"Currency,Custodian Account,Settle Date,Investment ID",30,22,Low,,"Mismatch in Net Amount after tolerance. Tolerance Type:More than the Tolerance Limit, Values :-10.71,-26.46, Differences : -15.75,0, .Attr Breaking: Net Amount, values:-10.71,-26.46, Differences : -15.75,0",,MV Swing,OTE,,,No action,None,On Matching Engine Run,,,Cash,Universal Cash,Schonfeld Cash - 57,8971470069,897,Schonfeld,SCHONF,2021-08-09T00:00:00,8/10/2021,"Advent Geneva,Newedge",-1184097190,False,All,All,"Accounting,Cust","Accounting,Custodian",,61137a081e9c9c0d7834f8d8,Breaks,NEFU_FIFTY_SEVEN_00799760,,1346860.6,1294935.52,0.0,1294935.52,FIFTY_SEVEN,,99760,,M,0.0,,1,227_8971430481_Advent Geneva,217_8971430481_Newedge,,-10.71,-124.0,-113.28999999999999,17.0,8.0,-9.0,FIFTY_SEVEN,FIFTY_SEVEN,True,,,0.0,keep,boz1,2021-07-12,2021-07-12,-15.75,1.0,1.0,2021-07-12
